=====measurements=====
|t|ch1|ch2|ch3|ch4|ch5|ch6|
9378,0.2940
9385,0.3080
9394,0.3220
9400,0.3360
9408,0.3520
9415,0.3660
9426,0.3800
9430,0.3940
9438,0.4080
9445,0.4220
9453,0.4360
9460,0.4500
9468,0.4640
9475,0.4800
9483,0.4940
9490,0.5080
9498,0.5220
9505,0.5360
9513,0.5500
9520,0.5640
9527,0.5780
9535,0.5920
9546,0.6080
9550,0.6220
9557,0.6360
9565,0.6500
9572,0.6640
9585,0.6780
9587,0.6920
9595,0.7060
9602,0.7200
9602,0.7360
9620,0.7500
9625,0.7640
9632,0.7780
9632,0.7920
9650,0.8060
9655,0.8200
9662,0.8340
9670,0.8480
9683,0.8620
9685,0.8780
9692,0.8920
9700,0.9060
9708,0.9200
9715,0.9340
9722,0.9480
9734,0.9620
9737,0.9760
9745,0.9900
9752,0.0040
9765,0.0180
9767,0.0320
9775,0.0460
9782,0.0600
9790,0.0740
9797,0.0880
9805,0.1020
9812,0.1160
9820,0.1320
9827,0.1460
9834,0.1600
9842,0.1740
9850,0.1880
9857,0.2020
9865,0.2160
9872,0.2300
9879,0.2440
9887,0.2600
9897,0.2740
9902,0.2880
9909,0.3020
9922,0.3160
9924,0.3300
9932,0.3440
9939,0.3580
9952,0.3720
9954,0.3880
9962,0.4020
9969,0.4160
9977,0.4300
9989,0.4440
9992,0.4580
9999,0.4720
10007,0.4860
10015,0.5000
10022,0.5160
10029,0.5300
10037,0.5440
10048,0.5580
10052,0.5720
10059,0.5860
10067,0.6000
10074,0.6140
10082,0.6280
10089,0.6440
10097,0.6580
10109,0.6720
10112,0.6860
10119,0.7000
10127,0.7140
10127,0.7280
10142,0.7420
10150,0.7560
10157,0.7720
10164,0.7860
10173,0.8000
10179,0.8140
10187,0.8280
10194,0.8420
10202,0.8560
10209,0.8700
10217,0.8840
10224,0.9000
10235,0.9140
10239,0.9280
10247,0.9420
10254,0.9560
10263,0.9700
10269,0.9840
10277,0.9980
10284,0.0120
10294,0.0260
10299,0.0400
10307,0.0540
10314,0.0680
10322,0.0820
10330,0.0960
10337,0.1100
10344,0.1240
10352,0.1380
10363,0.1540
10367,0.1680
10374,0.1820
10382,0.1960
10389,0.2100
10397,0.2240
10404,0.2380
10412,0.2520
10419,0.2660
10427,0.2820
10434,0.2960
10442,0.3100
10451,0.3240
10457,0.3380
10464,0.3520
10472,0.3660
10482,0.3800
10487,0.3940
10494,0.4100
10501,0.4240
10509,0.4380
10517,0.4520
10524,0.4660
10532,0.4800
10539,0.4940
10548,0.5080
10554,0.5220
10561,0.5380
10569,0.5520
10576,0.5660
10584,0.5800
10591,0.5940
10599,0.6080
10610,0.6220
10614,0.6360
10621,0.6500
10629,0.6660
10636,0.6800
10648,0.6940
10651,0.7080
10659,0.7220
10673,0.7360
10674,0.7500
10681,0.7640
10689,0.7780
10696,0.7940
10704,0.8080
10711,0.8220
10719,0.8360
10726,0.8500
10734,0.8640
10741,0.8780
10749,0.8920
10756,0.9060
10764,0.9220
10771,0.9360
10779,0.9500
10786,0.9640
10800,0.9780
10801,0.9920
10809,0.0040
10816,0.0180
10824,0.0340
10832,0.0480
10839,0.0620
10846,0.0760
10858,0.0900
10861,0.1040
10869,0.1180
10876,0.1320
10884,0.1460
10895,0.1620
10899,0.1760
10906,0.1900
10914,0.2040
10925,0.2180
10929,0.2320
10936,0.2460
10944,0.2600
10952,0.2740
10959,0.2880
10966,0.3040
10974,0.3180
10982,0.3320
10989,0.3460
10996,0.3600
11004,0.3740
11013,0.3880
11019,0.4020
11026,0.4160
11034,0.4320
11045,0.4460
11049,0.4600
11056,0.4740
11063,0.4880
11076,0.5020
11079,0.5160
11086,0.5300
11093,0.5440
11101,0.5600
11113,0.5740
11116,0.5880
11123,0.6020
11131,0.6160
11141,0.6300
11146,0.6440
11153,0.6580
11161,0.6720
11169,0.6880
11176,0.7020
11183,0.7160
11191,0.7300
11199,0.7440
11206,0.7580
11213,0.7720
11221,0.7860
11232,0.8000
11236,0.8160
11243,0.8300
11251,0.8440
11258,0.8580
11266,0.8720
11273,0.8860
11281,0.9000
11289,0.9140
11299,0.9300
11303,0.9440
11311,0.9580
11319,0.9720
11326,0.9860
11333,1.0000
11341,0.0120
11349,0.0260
11359,0.0400
11363,0.0560
11371,0.0700
11378,0.0840
11386,0.0980
11396,0.1120
11401,0.1260
11408,0.1400
11416,0.1540
11423,0.1680
11431,0.1840
11438,0.1980
11452,0.2120
11453,0.2260
11461,0.2400
11468,0.2540
11476,0.2680
11485,0.2820
11491,0.2960
11498,0.3100
11506,0.3260
11516,0.3400
11521,0.3540
11528,0.3680
11535,0.3820
11546,0.3960
11550,0.4100
11558,0.4240
11565,0.4380
11578,0.4540
11580,0.4680
11588,0.4820
11595,0.4960
11608,0.5100
11610,0.5240
11618,0.5380
11625,0.5520
11633,0.5660
11640,0.5820
11650,0.5960
11655,0.6100
11663,0.6240
11674,0.6380
11678,0.6520
11685,0.6660
11693,0.6800
11701,0.6940
11708,0.7100
11715,0.7240
11723,0.7380
11734,0.7520
11738,0.7660
11745,0.7800
11753,0.7940
11760,0.8080
11769,0.8220
11775,0.8380
11783,0.8520
11783,0.8660
11802,0.8800
11805,0.8940
11813,0.9080
11820,0.9220
11820,0.9360
11835,0.9520
11843,0.9660
11850,0.9800
11864,0.9940
11865,0.0060
11873,0.0200
11880,0.0340
11893,0.0480
11895,0.0620
11902,0.0760
11910,0.0920
11917,0.1060
11932,0.1200
11932,0.1340
11940,0.1480
11954,0.1620
11955,0.1760
11962,0.1900
11970,0.2040
11983,0.2200
11985,0.2340
11992,0.2480
12000,0.2620
12007,0.2760
12021,0.2900
12022,0.3040
12030,0.3180
12037,0.3320
12045,0.3480
12054,0.3620
12060,0.3760
12067,0.3900
12077,0.4040
12082,0.4180
12090,0.4320
12097,0.4460
12105,0.4600
12118,0.4760
12120,0.4900
12127,0.5040
12135,0.5180
12146,0.5320
12150,0.5460
12157,0.5600
12165,0.5740
12172,0.5880
12180,0.6040
12187,0.6180
12195,0.6320
12204,0.6460
12210,0.6600
12217,0.6740
12225,0.6880
12237,0.7020
12240,0.7160
12247,0.7320
12255,0.7460
12265,0.7600
12270,0.7740
12277,0.7880
12285,0.8020
12296,0.8160
12300,0.8300
12307,0.8440
12315,0.8600
12322,0.8740
12330,0.8880
12337,0.9020
12345,0.9160
12352,0.9300
12360,0.9440
12367,0.9580
12375,0.9720
12382,0.9880
12390,0.0000
12397,0.0140
12405,0.0280
12412,0.0420
12419,0.0560
12427,0.0700
12435,0.0840
12442,0.0980
12451,0.1140
12457,0.1280
12465,0.1420
12472,0.1560
12480,0.1700
12487,0.1840
12494,0.1980
12502,0.2120
12509,0.2260
12519,0.2420
12524,0.2560
12532,0.2700
12539,0.2840
12547,0.2980
12554,0.3120
12562,0.3260
12569,0.3400
12577,0.3540
12584,0.3700
12592,0.3840
12599,0.3980
12607,0.4120
12614,0.4260
12622,0.4400
12629,0.4540
12641,0.4680
12644,0.4820
12652,0.4980
12659,0.5120
12670,0.5260
12674,0.5400
12682,0.5540
12689,0.5680
12697,0.5820
12704,0.5960
12712,0.6100
12719,0.6260
12727,0.6400
12734,0.6540
12742,0.6680
12749,0.6820
12757,0.6960
12764,0.7100
12772,0.7240
12779,0.7380
12787,0.7540
12794,0.7680
12801,0.7820
12809,0.7960
12817,0.8100
12827,0.8240
12831,0.8380
12839,0.8520
12847,0.8660
12859,0.8820
12861,0.8960
12869,0.9100
12877,0.9240
12890,0.9380
12891,0.9520
12899,0.9660
12906,0.9800
12914,0.9940
12922,0.0060
12929,0.0220
12936,0.0360
12944,0.0500
12956,0.0640
12959,0.0780
12966,0.0920
12974,0.1060
12981,0.1200
12989,0.1340
12996,0.1500
13004,0.1640
13015,0.1780
13019,0.1920
13026,0.2060
13034,0.2200
13041,0.2340
13049,0.2480
13056,0.2620
13064,0.2780
13071,0.2920
13081,0.3060
13086,0.3200
13094,0.3340
13101,0.3480
13109,0.3620
13116,0.3760
13124,0.3900
13131,0.4060
13141,0.4200
13146,0.4340
13154,0.4480
13161,0.4620
13172,0.4760
13176,0.4900
13184,0.5040
13191,0.5180
13202,0.5340
13206,0.5480
13213,0.5620
13221,0.5760
13228,0.5900
13238,0.6040
13243,0.6180
13251,0.6320
13258,0.6460
13268,0.6620
13273,0.6760
13280,0.6900
13288,0.7040
13296,0.7180
13303,0.7320
13310,0.7460
13318,0.7600
13328,0.7740
13333,0.7900
13340,0.8040
13348,0.8180
13355,0.8320
13363,0.8460
13370,0.8600
13378,0.8740
13389,0.8880
13393,0.9020
13400,0.9180
13408,0.9320
13408,0.9460
13429,0.9600
13434,0.9740
13438,0.9880
13445,0.0000
13457,0.0140
13460,0.0300
13468,0.0440
13475,0.0580
13484,0.0720
13490,0.0860
13498,0.1000
13505,0.1140
13514,0.1280
13520,0.1420
13528,0.1580
13536,0.1720
13543,0.1860
13543,0.2000
13568,0.2140
13568,0.2280
13573,0.2420
13580,0.2560
13588,0.2700
13596,0.2860
13603,0.3000
13610,0.3140
13618,0.3280
13625,0.3420
13633,0.3560
13640,0.3700
13648,0.3840
13659,0.3980
13663,0.4140
13670,0.4280
13678,0.4420
13685,0.4560
13693,0.4700
13700,0.4840
13708,0.4980
13716,0.5120
13723,0.5260
13730,0.5420
13738,0.5560
13747,0.5700
13752,0.5840
13760,0.5980
13768,0.6120
13775,0.6260
13785,0.6400
13790,0.6540
13797,0.6700
13805,0.6840
13813,0.6980
13820,0.7120
13828,0.7260
13835,0.7400
13842,0.7540
13850,0.7680
13857,0.7820
13865,0.7960
13875,0.8120
13880,0.8260
13887,0.8400
13895,0.8540
13906,0.8680
13910,0.8820
13917,0.8960
13925,0.9100
13932,0.9260
13942,0.9400
13947,0.9540
13955,0.9680
13962,0.9820
13971,0.9960
13977,0.0080
13985,0.0220
13992,0.0380
14000,0.0520
14007,0.0660
14015,0.0800
14022,0.0940
14030,0.1080
14037,0.1220
14045,0.1360
14052,0.1500
14060,0.1660
14067,0.1800
14075,0.1940
14082,0.2080
14093,0.2220
14097,0.2360
14105,0.2500
14112,0.2640
14120,0.2780
14127,0.2920
14135,0.3080
14142,0.3220
14150,0.3360
14150,0.3500
14150,0.3640
14178,0.3780
14180,0.3920
14192,0.4060
14194,0.4200
14202,0.4360
14209,0.4500
14217,0.4640
14229,0.4780
14232,0.4920
14239,0.5060
14247,0.5200
14257,0.5340
14262,0.5480
14269,0.5640
14284,0.5780
14284,0.5920
14292,0.6060
14299,0.6200
14307,0.6340
14314,0.6480
14322,0.6620
14329,0.6760
14336,0.6920
14344,0.7060
14351,0.7200
14359,0.7340
14366,0.7480
14375,0.7620
14381,0.7760
14389,0.7900
14396,0.8040
14407,0.8200
14411,0.8340
14419,0.8480
14426,0.8620
14434,0.8760
14441,0.8900
14449,0.9040
14456,0.9180
14466,0.9320
14471,0.9480
14479,0.9620
14486,0.9760
14494,0.9900
14505,0.0020
14509,0.0160
14516,0.0300
14524,0.0440
14536,0.0580
14539,0.0740
14546,0.0880
14554,0.1020
14561,0.1160
14569,0.1300
14576,0.1440
14584,0.1580
14593,0.1720
14599,0.1860
14606,0.2020
14614,0.2160
14621,0.2300
14629,0.2440
14636,0.2580
14644,0.2720
14644,0.2860
14659,0.3000
14666,0.3140
14674,0.3300
14686,0.3440
14688,0.3580
14696,0.3720
14704,0.3860
14711,0.4000
14718,0.4140
14726,0.4280
14734,0.4420
14741,0.4580
14750,0.4720
14756,0.4860
14764,0.5000
14771,0.5140
14781,0.5280
14786,0.5420
14794,0.5560
14801,0.5700
14812,0.5860
14816,0.6000
14823,0.6140
14831,0.6280
14843,0.6420
14846,0.6560
14853,0.6700
14861,0.6840
14868,0.6980
14877,0.7140
14883,0.7280
14891,0.7420
14898,0.7560
14910,0.7700
14913,0.7840
14921,0.7980
14928,0.8120
14936,0.8260
14943,0.8420
14951,0.8560
14958,0.8700
14966,0.8840
14973,0.8980
14981,0.9120
14988,0.9260
14996,0.9400
15003,0.9540
15011,0.9700
15018,0.9840
15026,0.9980
15033,0.0100
15041,0.0240
15048,0.0380
15056,0.0520
15063,0.0660
15071,0.0800
15078,0.0960
15086,0.1100
15094,0.1240
15101,0.1380
15108,0.1520
15116,0.1660
15125,0.1800
15131,0.1940
15138,0.2080
15146,0.2240
15157,0.2380
15161,0.2520
15168,0.2660
15176,0.2800
15183,0.2940
15191,0.3080
15198,0.3220
15206,0.3360
15217,0.3520
15221,0.3660
15228,0.3800
15236,0.3940
15248,0.4080
15251,0.4220
15258,0.4360
15266,0.4500
15273,0.4640
15281,0.4780
15288,0.4940
15296,0.5080
15303,0.5220
15311,0.5360
15318,0.5500
15325,0.5640
15333,0.5780
15347,0.5920
15348,0.6060
15356,0.6220
15363,0.6360
15371,0.6500
15380,0.6640
15385,0.6780
15393,0.6920
15405,0.7060
15408,0.7200
15415,0.7340
15423,0.7500
15430,0.7640
15438,0.7780
15445,0.7920
15453,0.8060
15460,0.8200
15473,0.8340
15475,0.8480
15483,0.8620
15490,0.8780
15500,0.8920
15505,0.9060
15513,0.9200
15520,0.9340
15531,0.9480
15535,0.9620
15543,0.9760
15550,0.9900
15563,0.0040
15565,0.0180
15573,0.0320
15580,0.0460
15593,0.0600
15595,0.0740
15603,0.0880
15610,0.1020
15618,0.1160
15625,0.1320
15633,0.1460
15640,0.1600
15648,0.1740
15662,0.1880
15663,0.2020
15670,0.2160
15678,0.2300
15685,0.2440
15693,0.2600
15700,0.2740
15708,0.2880
15715,0.3020
15723,0.3160
15730,0.3300
15738,0.3440
15745,0.3580
15753,0.3720
15760,0.3860
15768,0.4020
15779,0.4160
15783,0.4300
15790,0.4440
15798,0.4580
15805,0.4720
15813,0.4860
15820,0.5000
15828,0.5140
15835,0.5300
15843,0.5440
15850,0.5580
15857,0.5720
15865,0.5860
15873,0.6000
15880,0.6140
15887,0.6280
15895,0.6420
15905,0.6580
15910,0.6720
15917,0.6860
15925,0.7000
15933,0.7140
15940,0.7280
15948,0.7420
15955,0.7560
15967,0.7720
15970,0.7860
15977,0.8000
15985,0.8140
15992,0.8280
16000,0.8420
16008,0.8560
16015,0.8700
16023,0.8840
16030,0.9000
16038,0.9140
16045,0.9280
16053,0.9420
16061,0.9560
16068,0.9700
16075,0.9840
16083,0.9980
16090,0.0100
16099,0.0260
16105,0.0400
16113,0.0540
16120,0.0680
16127,0.0820
16135,0.0960
16143,0.1100
16150,0.1240
16160,0.1380
16165,0.1540
16172,0.1680
16180,0.1820
16188,0.1960
16195,0.2100
16203,0.2240
16210,0.2380
16222,0.2520
16225,0.2660
16233,0.2820
16240,0.2960
16250,0.3100
16255,0.3240
16263,0.3380
16270,0.3520
16282,0.3660
16285,0.3800
16292,0.3940
16300,0.4100
16307,0.4240
16315,0.4380
16322,0.4520
16330,0.4660
16343,0.4800
16345,0.4940
16352,0.5080
16360,0.5220
16367,0.5380
16375,0.5520
16382,0.5660
16390,0.5800
16397,0.5940
16405,0.6080
16412,0.6220
16420,0.6360
16427,0.6500
16435,0.6660
16442,0.6800
16450,0.6940
16457,0.7080
16465,0.7220
16477,0.7360
16481,0.7500
16488,0.7640
16488,0.7780
16488,0.7940
16488,0.8080
16488,0.8220
16488,0.8360
16488,0.8500
16488,0.8640
16549,0.8780
16549,0.8920
16549,0.9060
16549,0.9220
16583,0.9360
16583,0.9500
16583,0.9640
16607,0.9780
16607,0.9920
16607,0.0040
16627,0.0180
16627,0.0320
16627,0.0480
16645,0.0620
16652,0.0760
16652,0.0900
16652,0.1040
16680,0.1180
16680,0.1320
16695,0.1460
16697,0.1600
16705,0.1760
16705,0.1900
16721,0.2040
16727,0.2180
16735,0.2320
16742,0.2460
16753,0.2600
16757,0.2740
16765,0.2880
16772,0.3040
16772,0.3180
16787,0.3320
16795,0.3460
16802,0.3600
16812,0.3740
16817,0.3880
16825,0.4020
16832,0.4160
16840,0.4320
16852,0.4460
16855,0.4600
16862,0.4740
16870,0.4880
16881,0.5020
16885,0.5160
16892,0.5300
16900,0.5440
16907,0.5600
16914,0.5740
16922,0.5880
16929,0.6020
16938,0.6160
16944,0.6300
16952,0.6440
16959,0.6580
16969,0.6720
16974,0.6860
16982,0.7020
16989,0.7160
17000,0.7300
17004,0.7440
17012,0.7580
17019,0.7720
17027,0.7860
17034,0.8000
17042,0.8140
17049,0.8300
17057,0.8440
17065,0.8580
17072,0.8720
17079,0.8860
17087,0.9000
17094,0.9140
17102,0.9280
17109,0.9440
17117,0.9580
17128,0.9720
17132,0.9860
17139,1.0000
17147,0.0120
17161,0.0260
17162,0.0400
17169,0.0540
17177,0.0700
17185,0.0840
17192,0.0980
17199,0.1120
17207,0.1260
17217,0.1400
17222,0.1540
17229,0.1680
17237,0.1820
17247,0.1980
17252,0.2120
17259,0.2260
17267,0.2400
17274,0.2540
17282,0.2680
17289,0.2820
17297,0.2960
17304,0.3100
17316,0.3260
17319,0.3400
17327,0.3540
17334,0.3680
17346,0.3820
17349,0.3960
17357,0.4100
17364,0.4240
17373,0.4380
17379,0.4540
17387,0.4680
17394,0.4820
17402,0.4960
17409,0.5100
17417,0.5240
17424,0.5380
17432,0.5520
17439,0.5660
17447,0.5820
17454,0.5960
17462,0.6100
17469,0.6240
