=====measurements=====
|t|ch1|ch2|ch3|ch4|ch5|ch6|
1868, 3.04,603.00
1868, 3.04,603.00
1903, 3.04,603.00
1940, 3.04,603.00
1973, 3.04,603.00
2009, 3.04,603.00
2043, 3.04,603.00
2077, 3.04,603.00
2112, 3.04,603.00
2147, 3.04,603.00
2182, 3.04,603.00
2217, 3.04,603.00
2253, 3.04,603.00
2287, 3.04,603.00
2322, 3.04,603.00
2357, 3.04,603.00
2392, 3.04,603.00
2427, 3.04,603.00
2462, 3.04,603.00
2497, 3.04,603.00
2536, 3.04,603.00
2570, 3.04,603.00
2602, 3.04,603.00
2637, 3.04,603.00
2672, 3.04,603.00
2706, 3.04,603.00
2741, 3.04,603.00
2776, 3.04,603.00
2811, 3.04,603.00
2847, 3.04,603.00
2881, 3.04,603.00
2916, 3.04,603.00
2951, 3.04,603.00
2986, 3.04,603.00
3021, 3.04,603.00
3056, 3.04,603.00
3091, 3.04,603.00
3126, 3.04,603.00
3161, 3.04,603.00
3200, 3.04,603.00
3231, 3.04,603.00
3266, 3.04,603.00
3301, 3.04,603.00
3336, 3.04,603.00
3370, 3.04,603.00
3405, 3.04,603.00
3441, 3.04,603.00
3478, 3.04,603.00
3511, 3.04,603.00
3545, 3.04,603.00
3580, 3.04,603.00
3615, 3.04,603.00
3650, 3.04,603.00
3685, 3.04,603.00
3722, 3.04,603.00
3758, 3.04,603.00
3789, 3.04,603.00
3824, 3.04,603.00
3859, 3.04,603.00
3894, 3.04,603.00
3929, 3.04,603.00
3964, 3.04,603.00
4004, 3.04,603.00
4036, 3.04,603.00
4070, 3.04,603.00
4104, 3.04,603.00
4139, 3.04,603.00
4174, 3.04,603.00
4209, 3.04,603.00
4244, 3.04,603.00
4278, 3.04,603.00
4315, 3.04,603.00
4348, 3.04,603.00
4383, 3.04,603.00
4418, 3.04,603.00
4453, 3.04,603.00
4488, 3.04,603.00
4523, 3.04,603.00
4558, 3.04,603.00
4598, 3.04,603.00
4628, 3.04,603.00
4663, 3.04,603.00
4698, 3.04,603.00
4733, 3.04,603.00
4768, 3.04,603.00
4803, 3.04,603.00
4838, 3.04,603.00
4873, 3.04,603.00
4910, 3.04,603.00
4947, 3.04,603.00
4978, 3.04,603.00
5014, 3.04,603.00
5047, 3.04,603.00
5082, 3.04,603.00
5117, 3.04,603.00
5152, 3.04,603.00
5187, 3.04,603.00
5222, 3.04,603.00
5260, 3.04,603.00
5292, 3.04,603.00
5327, 3.04,603.00
5362, 3.04,603.00
5397, 3.04,603.00
5431, 3.04,603.00
5466, 3.04,603.00
5503, 3.04,603.00
5536, 3.04,603.00
5572, 3.04,603.00
5606, 3.04,603.00
5641, 3.04,603.00
5676, 3.04,603.00
5711, 3.04,603.00
5746, 3.04,603.00
5785, 3.04,603.00
5817, 3.04,603.00
5851, 3.04,603.00
5886, 3.04,603.00
5921, 3.04,603.00
5956, 3.04,603.00
5991, 3.04,603.00
6025, 3.04,603.00
6060, 3.04,603.00
6098, 3.04,603.00
6131, 3.04,603.00
6165, 3.04,603.00
6200, 3.04,603.00
6235, 3.04,603.00
6270, 3.04,603.00
6305, 3.04,603.00
6340, 3.04,603.00
6375, 3.04,603.00
6411, 3.04,603.00
6445, 3.04,603.00
6480, 3.04,603.00
6515, 3.04,603.00
6550, 3.04,603.00
6585, 3.04,603.00
6620, 3.04,603.00
6655, 3.04,603.00
6689, 3.04,603.00
6724, 3.04,603.00
6759, 3.04,603.00
6794, 3.04,603.00
6829, 3.04,603.00
6864, 3.04,603.00
6899, 3.04,603.00
6934, 3.04,603.00
6972, 3.04,603.00
7005, 3.04,603.00
7040, 3.04,603.00
7074, 3.04,603.00
7109, 3.04,603.00
7144, 3.04,603.00
7179, 3.04,603.00
7214, 3.04,603.00
7249, 3.04,603.00
7287, 3.04,603.00
7319, 3.04,603.00
7354, 3.04,603.00
7389, 3.04,603.00
7423, 3.04,603.00
7458, 3.04,603.00
7493, 3.04,603.00
7528, 3.04,603.00
7567, 3.04,603.00
7599, 3.04,603.00
7634, 3.04,603.00
7668, 3.04,603.00
7703, 3.04,603.00
7738, 3.04,603.00
7773, 3.04,603.00
7808, 3.04,603.00
7843, 3.04,603.00
7878, 3.04,603.00
7913, 3.04,603.00
7948, 3.04,603.00
7983, 3.04,603.00
8018, 3.04,603.00
8053, 3.04,603.00
8088, 3.04,603.00
8123, 3.04,603.00
8160, 3.04,603.00
8195, 3.04,603.00
8227, 3.04,603.00
8262, 3.04,603.00
8297, 3.04,603.00
8332, 3.04,603.00
8367, 3.04,603.00
8402, 3.04,603.00
8443, 3.04,603.00
8473, 3.04,603.00
8507, 3.04,603.00
8542, 3.04,603.00
8577, 3.04,603.00
8612, 3.04,603.00
8647, 3.04,603.00
8682, 3.04,603.00
8717, 3.04,603.00
8754, 3.04,603.00
8786, 3.04,603.00
8821, 3.04,603.00
8856, 3.04,603.00
8891, 3.04,603.00
8926, 3.04,603.00
8961, 3.04,603.00
8996, 3.04,603.00
9031, 3.04,603.00
9066, 3.04,603.00
9101, 3.04,603.00
9136, 3.04,603.00
9171, 3.04,603.00
9206, 3.04,603.00
9241, 3.04,603.00
9276, 3.04,603.00
9323, 3.04,603.00
9349, 3.04,603.00
9380, 3.04,603.00
9415, 3.04,603.00
9450, 3.04,603.00
9485, 3.04,603.00
9520, 3.04,603.00
9555, 3.04,603.00
9590, 3.04,603.00
9629, 3.04,603.00
9661, 3.04,603.00
9695, 3.04,603.00
9730, 3.04,603.00
9765, 3.04,603.00
9800, 3.04,603.00
9835, 3.04,603.00
9870, 3.04,603.00
9905, 3.04,603.00
9942, 3.04,603.00
9974, 3.04,603.00
10009, 3.04,603.00
10044, 3.04,603.00
10079, 3.04,603.00
10114, 3.04,603.00
10149, 3.04,603.00
10184, 3.05,605.00
10219, 3.07,609.00
10260, 3.11,616.00
10292, 3.11,617.00
10331, 3.11,617.00
10359, 3.11,617.00
10394, 3.12,618.00
10429, 3.14,623.00
10464, 3.16,626.00
10502, 3.16,627.00
10534, 3.16,627.00
10569, 3.16,627.00
10604, 3.16,627.00
10639, 3.15,625.00
10674, 3.12,619.00
10709, 3.08,611.00
10744, 3.07,609.00
10779, 3.06,606.00
10814, 3.06,606.00
10849, 3.05,605.00
10884, 3.05,605.00
10919, 3.05,604.00
10954, 3.05,604.00
10989, 3.05,604.00
11024, 3.05,604.00
11059, 3.02,598.00
11097, 2.76,548.00
11129, 2.57,510.00
11164, 2.33,461.00
11199, 1.85,367.00
11234, 1.41,280.00
11269, 1.12,222.00
11303, 0.74,147.00
11338, 0.41,81.00
11371, 0.25,50.00
11405, 0.18,36.00
11439, 0.16,31.00
11472, 0.20,40.00
11506, 0.41,82.00
11539, 0.86,171.00
11574, 1.48,294.00
11609, 2.38,471.00
11644, 3.16,627.00
11679, 3.61,715.00
11714, 3.97,788.00
11749, 4.24,841.00
11786, 4.38,868.00
11824, 4.49,891.00
11854, 4.61,914.00
11889, 4.69,929.00
11924, 4.75,942.00
11959, 4.84,960.00
11994, 4.91,973.00
12030, 4.96,983.00
12068, 4.99,989.00
12100, 5.00,991.00
12135, 4.99,989.00
12170, 4.84,960.00
12205, 4.85,961.00
12241, 4.83,958.00
12276, 4.87,966.00
12311, 5.00,991.00
12348, 5.16,1023.00
12383, 5.16,1023.00
12418, 5.16,1023.00
12454, 5.16,1023.00
12490, 5.16,1023.00
12526, 5.16,1023.00
12566, 5.16,1023.00
12599, 5.16,1023.00
12635, 5.16,1023.00
12671, 4.57,906.00
12706, 3.94,781.00
12741, 3.33,661.00
12776, 2.66,527.00
12811, 2.05,407.00
12847, 1.62,321.00
12883, 1.28,254.00
12915, 1.08,214.00
12950, 0.94,186.00
12985, 0.88,175.00
13019, 0.88,174.00
13054, 0.88,174.00
13089, 0.87,173.00
13123, 0.87,173.00
13160, 0.87,172.00
13194, 0.88,175.00
13233, 0.90,178.00
13266, 0.91,180.00
13297, 0.91,181.00
13332, 0.95,188.00
13367, 1.13,225.00
13401, 1.16,229.00
13436, 0.83,165.00
13475, 0.23,45.00
13506, 0.00, 0.00
13538, 0.00, 0.00
13569, 0.00, 0.00
13599, 0.00, 0.00
13634, 0.00, 0.00
13663, 0.00, 0.00
13695, 0.00, 0.00
13727, 0.29,58.00
13760, 0.75,148.00
13795, 1.68,333.00
13830, 2.66,527.00
13865, 3.23,640.00
13900, 3.59,712.00
13935, 3.82,757.00
13974, 3.96,786.00
14005, 4.20,833.00
14040, 4.27,846.00
14075, 4.27,846.00
14110, 4.22,837.00
14145, 4.17,827.00
14180, 4.10,813.00
14215, 4.01,795.00
14254, 3.94,782.00
14286, 3.97,787.00
14321, 4.47,886.00
14356, 5.16,1023.00
14392, 5.16,1023.00
14428, 5.16,1023.00
14464, 5.16,1023.00
14503, 5.16,1023.00
14537, 5.16,1023.00
14572, 5.16,1023.00
14608, 5.01,994.00
14643, 4.32,857.00
14678, 3.72,738.00
14713, 3.12,618.00
14752, 2.13,423.00
14786, 1.53,304.00
14822, 0.99,196.00
14852, 0.36,71.00
14886, 0.15,29.00
14920, 0.00, 0.00
14951, 0.00, 0.00
14983, 0.00, 0.00
15015, 0.00, 0.00
15046, 0.00, 0.00
15078, 0.00, 0.00
15110, 0.00, 0.00
15142, 0.00, 0.00
15173, 0.00, 0.00
15205, 0.52,103.00
15240, 1.35,267.00
15274, 1.89,375.00
15309, 2.52,500.00
15346, 3.09,612.00
15379, 3.46,686.00
15414, 3.92,777.00
15449, 4.46,884.00
15484, 4.80,951.00
15519, 5.01,994.00
15555, 5.16,1023.00
15591, 5.16,1023.00
15629, 5.16,1023.00
15663, 5.16,1023.00
15699, 5.16,1023.00
15735, 5.16,1023.00
15771, 5.16,1023.00
15807, 5.16,1023.00
15843, 5.16,1023.00
15879, 5.16,1023.00
15915, 5.16,1023.00
15951, 5.16,1023.00
15987, 5.16,1023.00
16023, 4.97,985.00
16059, 4.02,796.00
16097, 2.90,575.00
16097, 2.39,473.00
16166, 2.01,398.00
16205, 1.57,311.00
16235, 0.97,192.00
16268, 0.51,102.00
16303, 0.44,87.00
16336, 0.68,135.00
16371, 1.56,309.00
16406, 2.31,457.00
16444, 3.04,603.00
16475, 4.15,822.00
16512, 4.78,948.00
16546, 5.06,1003.00
16582, 5.16,1023.00
16618, 5.16,1023.00
16654, 5.16,1023.00
16692, 4.86,963.00
16725, 4.51,894.00
16760, 4.34,860.00
16795, 4.35,863.00
16830, 4.91,974.00
16865, 5.16,1023.00
16901, 5.16,1023.00
16941, 5.16,1023.00
16980, 5.16,1023.00
17014, 5.16,1023.00
17045, 5.16,1023.00
17082, 4.96,984.00
17117, 4.04,801.00
17152, 3.05,604.00
17187, 2.48,491.00
17224, 2.16,429.00
17256, 1.66,330.00
17291, 1.06,210.00
17326, 0.41,81.00
17359, 0.00, 0.00
17391, 0.00, 0.00
17423, 0.00, 0.00
17455, 0.00, 0.00
17486, 0.00, 0.00
17518, 0.00, 0.00
17550, 0.00, 0.00
17582, 0.00, 0.00
17613, 0.00, 0.00
17645, 0.00, 0.00
17677, 0.00, 0.00
17709, 0.00, 0.00
17740, 0.00, 0.00
17772, 0.00, 0.00
17804, 0.00, 0.00
17836, 0.00, 0.00
17868, 0.00, 0.00
17899, 0.00, 0.00
17931, 0.36,71.00
17965, 1.51,300.00
18003, 2.34,463.00
18037, 2.94,583.00
18069, 3.61,715.00
18104, 4.32,856.00
18139, 4.96,984.00
18174, 5.16,1023.00
18210, 5.16,1023.00
18247, 5.16,1023.00
18286, 5.16,1023.00
18319, 5.16,1023.00
18355, 5.16,1023.00
18391, 5.16,1023.00
18427, 5.03,997.00
18462, 3.94,782.00
18497, 3.04,603.00
18535, 2.38,471.00
18573, 1.46,290.00
18606, 0.24,48.00
18635, 0.00, 0.00
18667, 0.00, 0.00
18699, 0.00, 0.00
18730, 0.00, 0.00
18763, 0.00, 0.00
18794, 0.00, 0.00
18826, 0.00, 0.00
18858, 0.00, 0.00
18889, 0.00, 0.00
18921, 0.00, 0.00
18953, 0.00, 0.00
18985, 0.00, 0.00
19016, 0.00, 0.00
19048, 0.00, 0.00
19080, 0.00, 0.00
19112, 0.96,190.00
19146, 2.33,461.00
19181, 3.07,608.00
19216, 3.93,779.00
19251, 4.67,926.00
19287, 4.99,990.00
19322, 5.16,1023.00
19358, 5.16,1023.00
19394, 5.16,1023.00
19430, 5.16,1023.00
19466, 5.16,1023.00
19503, 5.16,1023.00
19538, 5.16,1023.00
19574, 5.16,1023.00
19610, 5.16,1023.00
19646, 4.50,892.00
19681, 3.32,658.00
19716, 2.88,570.00
19754, 2.47,489.00
19787, 1.64,325.00
19821, 0.90,178.00
19856, 0.37,73.00
19890, 0.00, 0.00
19921, 0.00, 0.00
19953, 0.00, 0.00
19985, 0.00, 0.00
20017, 0.00, 0.00
20048, 0.00, 0.00
20080, 0.00, 0.00
20112, 0.00, 0.00
20144, 0.00, 0.00
20175, 0.00, 0.00
20207, 0.00, 0.00
20239, 0.00, 0.00
20271, 0.00, 0.00
20303, 0.00, 0.00
20334, 0.00, 0.00
20366, 0.00, 0.00
20398, 0.00, 0.00
20430, 0.00, 0.00
20461, 0.00, 0.00
20493, 0.00, 0.00
20525, 0.00, 0.00
20557, 0.00, 0.00
20588, 0.00, 0.00
20620, 0.00, 0.00
20652, 0.00, 0.00
20684, 0.00, 0.00
